timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1778093700000,81409.34,81431.15,81353.14,81353.14,13.90108,1778093999999,1131549.4143634,4122,9.09424,740311.2573379,0
1778094000000,81353.15,81428.0,81343.15,81350.0,41.19953,1778094299999,3353138.2824778,7341,21.21283,1726518.2343254,0
1778094300000,81350.0,81384.73,81272.55,81339.98,38.33933,1778094599999,3118433.4231963,8778,17.81941,1449235.2248389,0
1778094600000,81339.98,81339.99,81214.88,81249.3,47.42385,1778094899999,3853286.5207119,7438,17.51959,1423320.6577665,0
1778094900000,81249.3,81316.64,81200.0,81316.64,42.63985,1778095199999,3464433.6940009,7814,22.1197,1797370.6788305,0
1778095200000,81316.64,81396.68,81303.75,81308.75,106.34961,1778095499999,8652304.168381,6548,88.20106,7175916.0242245,0
1778095500000,81308.76,81339.99,81243.63,81335.85,24.84724,1778095799999,2019757.7256797,6428,13.98317,1136690.5798942,0
1778095800000,81335.85,81335.85,81263.66,81279.23,38.85107,1778096099999,3158595.5570119,6506,13.34835,1085228.3172501,0
1778096100000,81279.22,81442.77,81276.82,81442.77,27.48689,1778096399999,2235830.4053238,4883,21.70006,1765182.3841787,0
1778096400000,81442.76,81480.01,81408.38,81437.49,40.32634,1778096699999,3284566.9916744,5134,27.96316,2277557.0093022,0
1778096700000,81437.5,81447.91,81410.78,81411.55,30.34949,1778096999999,2471504.0986448,4601,15.58537,1269132.7296123,0
